"iduser";"pseudo";"nameelement";"type";"nameelementparent";"idtrack";"nametrack";"ordre"
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"3sOP1B6yYyLIPyBtI4Ag6M";FAIS ÇA BIEN;5
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"7GQOJf7doVvhCmUFPmBg0S";Les jeunes;6
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"1eldTykrnkEBLX41bk5eMw";Petit génie;7
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"2I78kZesjaVcUY9k0rzmgC";Olcho Gvng;8
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"0awWj9Wzj375IL5etqa1Dk";Die For You;9
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"2paRFGC528vjeQyoSLdUTm";THE LONELIEST;11
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"2BNbkG02M5g4qaex7Q1mZv";L'escalier;12
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"7LKbaK4RD00Nso9EJk4opn";Tiki Taka;13
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"5v9pyvY4SmfdEFc5N1oeg5";Dans mon dos;14
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"5zFkM100s0UjtTt4LHsttQ";"3ein / Risotto Gambas";15
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"66tNDqYNR2S6Svwgm3BMi9";Cabeza;16
372;Léonard3;playlist2 de Léonard3;Playlist;Dossier2;"4ZA3wwFbr5Thu8b1OvcKUB";Satellite Of Love - Remastered Version;17
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"62yJjFtgkhUrXktIoSjgP2";Radioactive;1
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"0REXvxnclpTKt2sjgZmESY";I Ain't Got No Worries (with R3HAB);2
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"348hoEVmPrNB7JnZDMoyVs";GTA;3
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"2utCobRvE0ZwvlhAraduyA";L'ombre De Tes Bas - Version acoustique;4
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"3duI7TT4kzLtoqf4PeUR3Z";Heart over Mind;5
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"3JJIdDXjN8oH6ZfPv3pApB";Bixo;6
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"2eEkL0gd9Qv0bHwNwykNQH";Vie de reusta;7
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"14VthBnru6kiREQUYAuNSL";Emorio;8
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"2AtLkHd7zCI7jvV6THMxmc";Carré d'as;9
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"521LdMLt5eU2TmiXPwnTXa";Déjà vu;10
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"4bcH4Qux77P70oawdihgIa";Run Run Rudolph;11
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"1MmNMaPzI1uZQS20RV88AT";What More Can I Say;12
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"1ScJqI5UZOObKl9xmahFqZ";Changer;13
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"4haay6jhzJJDuLtQSWc74r";Effet mer;14
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"6hKkzk8UlVUj9ioPCyeH1O";Sous la lune;15
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"1s3XtkdfT3obSCbQVWtvX9";La misère est si belle;16
373;Mattéo4;playlist1 de Mattéo4;Playlist;;"3Wmh9courrrACfOn5LJeYd";"2step (feat. Lil Baby)";17
373;Mattéo4;playlist2 de Mattéo4;Playlist;;"6ISp7rgphoTaz8TTSD3mmr";Get Some;1
373;Mattéo4;playlist2 de Mattéo4;Playlist;;"31VOknKjFrEX47bZXzqcoF";Next To Me;2
373;Mattéo4;playlist2 de Mattéo4;Playlist;;"24Z9OmvvH4ADM5BwTk9l72";A Place for My Head - Live In Texas;3
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"6kjLacoo31Ehp4pTHIJhq0";Nasa;1
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"2wh8Y7rsTbQHyqk8mOKJOs";C'est toute ma life;2
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"5cXaKZblS9ala9yO3j4dAc";Baby, It's Cold Outside (feat. Ronnie Dunn);3
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"7D2KvtZkgkTKWYu2X24qyv";Dix leurres;4
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"6MiWcRg5BIIhcpN0fmkegV";Jolis sapins;5
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"17NHXI2CJp7KgdcwcDnRx4";Boyz In Paris (with VINAI);6
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"5ni4xFVSEAYFuHAAxarctp";Comme jamais;7
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"3idfsvvJ6qVj8GlTixYFOn";CP_004_ Juste un dernier;8
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"7an3ds5rVX0MMGdR6rA3pi";Is This What I Get For Loving You?;9
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"4Fv2ZAQ0U1lsEGjhghcdb0";Poporopa;10
373;Mattéo4;playlist3 de Mattéo4;Playlist;;"7vN6yDVTOphQUXJ1leQgPB";Winter's Come and Gone - from The Hunger Games: The Ballad of Songbirds & Snakes;11
374;Berthier2;Dossier1;Folder;;;;
374;Berthier2;Dossier2;Folder;;;;
374;Berthier2;playlist1 de Berthier2;Playlist;;"0C4uYU4GGBlIKxziZUszCc";Benef max;1
374;Berthier2;playlist1 de Berthier2;Playlist;;"4jWX0yFwCt11KdQeVZYtdU";Joueur 1;2
374;Berthier2;playlist1 de Berthier2;Playlist;;"6H8njIysTyNsjD5CyPtqwN";INTRO;3
374;Berthier2;playlist1 de Berthier2;Playlist;;"0Q0WpwIDXBls1UVSY56j9u";Dernière danse - 2023 Remaster;4
374;Berthier2;playlist1 de Berthier2;Playlist;;"2PFqkLmTU9k5CNLN6jMMmr";Love You More;5
374;Berthier2;playlist1 de Berthier2;Playlist;;"5Wgw0xELVgMedzUXhAxSui";Canette dans les mains;6
374;Berthier2;playlist2 de Berthier2;Playlist;;"6ZPJsnNXQ0nVfzdGBLudIG";Salaire;1
374;Berthier2;playlist2 de Berthier2;Playlist;;"0yK1nUASmGNYKUH5qpXeOY";Andando;2
374;Berthier2;playlist2 de Berthier2;Playlist;;"7rr5DQM980mOF1UtIC4q6v";Judas;3
374;Berthier2;playlist2 de Berthier2;Playlist;;"5MOJXPGLy69cZEuMSj09HQ";Fairytales (feat. Rod Stewart);4
374;Berthier2;playlist2 de Berthier2;Playlist;;"7qzE532v5JWh1b682t2Gcv";Guantanamera;5
374;Berthier2;playlist3 de Berthier2;Playlist;;"1nj6GWXxUIUJSQspaHWTAE";The Day That Love Began;1
374;Berthier2;playlist3 de Berthier2;Playlist;;"1BPCpywLBBcr7BmiHDyES9";The Little Drummer Boy;2
374;Berthier2;playlist3 de Berthier2;Playlist;;"60BiVw7Srhr2crsAWjToJG";Remember - Remastered 2010;3
374;Berthier2;playlist3 de Berthier2;Playlist;;"2xGO2UjzxeVQSIkyg98vck";Thank God It's Christmas - Non-Album Single;4
374;Berthier2;playlist3 de Berthier2;Playlist;;"6z3wmN7b8PlCTE0Ve5dRic";Gros bolide;5
374;Berthier2;playlist3 de Berthier2;Playlist;;"4tUwl5pPya2cmezWS0xjeU";I Didn't Know;6
374;Berthier2;playlist3 de Berthier2;Playlist;;"0o0yxyWHolOhW037Vo5PA5";Memorabilia - Single Version;7
374;Berthier2;playlist3 de Berthier2;Playlist;;"1LLXZFeAHK9R4xUramtUKw";London Boy;8
374;Berthier2;playlist3 de Berthier2;Playlist;;"44CPKSsRoW1nMnXvLlPGrm";Little Drummer Boy - Rerecorded Version;9
374;Berthier2;playlist3 de Berthier2;Playlist;;"6ItXr7qOXzK6KlhTbUu6hp";Sky Priority;10
374;Berthier2;playlist3 de Berthier2;Playlist;;"03DtZyPrG98h4Z3QwvfDgQ";Sex Dwarf - Original Version;11
374;Berthier2;playlist3 de Berthier2;Playlist;;"2N3YZ075lq9z1ObaAiX6l1";LAX;12
374;Berthier2;playlist3 de Berthier2;Playlist;;"2acSRvjPg0DhkXMxbOXjje";Les yeux de mon amour;13
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"59XIA3BmEng7B31LUZfdjO";Wild Is Love;1
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"3EFdxLyWzE6eyg4SBYPZxg";Wham Rap! (Enjoy What You Do?);2
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"0cz7pnpGaZFpiyNxsAg4Lh";Et Bam;3
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"3EPwzicfh5nt1JT4Dfwe5U";Jamrag - Live;4
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"01IfMQw2n375mhKA08FlBj";Passion;5
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"6lnd6hn1OLathZcWvZfoXA";Ca Va Pas;6
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"5CXuHc7GfGJOCMvMn3G4r7";Train of Thought;7
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"0erDEnW8lc8At4sGwFSXHi";Tout va mal;8
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"6fDugycTn0ManjOWFaiwbg";King;9
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"4buHBCFNm5WvttEDevaj9C";White Christmas;10
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"2X94wjNQwyDddlDyWUJhQm";SMS;11
374;Berthier2;playlist4 de Berthier2;Playlist;Dossier1;"7289Xa5folExThdAnsfZsI";COMFLEX;12
374;Berthier2;playlist5 de Berthier2;Playlist;Dossier2;"0wWIbU6vKRtuzsTCWgZr9C";Le Tipeu;1
374;Berthier2;playlist5 de Berthier2;Playlist;Dossier2;"0AqIhsraOrAQn2KhlRidrW";Good Morning Blues;2
374;Berthier2;playlist5 de Berthier2;Playlist;Dossier2;"2Iug43iQrHN8CbGsUd2tEt";Start Over;3
374;Berthier2;playlist5 de Berthier2;Playlist;Dossier2;"3CkopQ1dNbKfqQdVHBLv9e";From the Inside;4
375;Mathis;Dossier1;Folder;;;;
375;Mathis;playlist1 de Mathis;Playlist;;"05QFUgHDxdijGTADjnKxWX";Le sas;1
375;Mathis;playlist1 de Mathis;Playlist;;"62yJjFtgkhUrXktIoSjgP2";Radioactive;2
375;Mathis;playlist1 de Mathis;Playlist;;"3TVUW7bJJWDOonkVCZxfLV";Pas bête;3
375;Mathis;playlist1 de Mathis;Playlist;;"6Mbgtn1ZjgS1upiV2ghB9y";The Old Therebefore / Singing at Snakes - from The Hunger Games: The Ballad of Songbirds & Snakes;4
375;Mathis;playlist1 de Mathis;Playlist;;"16dUQ4quIHDe4ZZ0wF1EMN";CAIRO;5
375;Mathis;playlist1 de Mathis;Playlist;;"103RSmpzH53y0jNbhD40zi";Ivresse & Hennessy;6
375;Mathis;playlist1 de Mathis;Playlist;;"0kmrXYtFI8cgxsShrJpThx";Mis Deseos / Feliz Navidad (with Thalia);7
375;Mathis;playlist1 de Mathis;Playlist;;"6ZBK5DKmExZpIGGuKesTUQ";DEAD INSIDE (feat. ICE);8
375;Mathis;playlist1 de Mathis;Playlist;;"6yX9VhKkhpM0SAWZXPuQc8";Solitude;9
375;Mathis;playlist1 de Mathis;Playlist;;"6LV6JRzuPnF0RKXAC255YD";ON A (feat. Luciano);10
375;Mathis;playlist1 de Mathis;Playlist;;"2cURmHBcU37wB9G7foL8Lp";Arrêter le temps;11
375;Mathis;playlist1 de Mathis;Playlist;;"27u0BIgJKuqfTeS9XAR3qj";Rockin To The Beat;12
375;Mathis;playlist1 de Mathis;Playlist;;"5bHNqr82Kv3bkAKmNvKpwG";IL DONO DELLA VITA;13
375;Mathis;playlist1 de Mathis;Playlist;;"5ZNkINQWBR6QmkbXMVha7M";Time Was - Rock'n Roll Rarities Version;14
375;Mathis;playlist1 de Mathis;Playlist;;"3zZGKQX2kmBWUV7eWx7oYg";SAMESHIT - BONUS;15
375;Mathis;playlist1 de Mathis;Playlist;;"5NVQXMWrjyz2hQshu2cDsj";L'ancien;16
375;Mathis;playlist1 de Mathis;Playlist;;"6GwokJMonhQsnN653VhE1V";Nous Deux;17
375;Mathis;playlist2 de Mathis;Playlist;;"7yLaPJEIarB47NMGpTIcvF";Out In The Cold Again;1
375;Mathis;playlist2 de Mathis;Playlist;;"2vKF2S7U2Ev2ofuUt03Ro1";Keur Nwar;2
375;Mathis;playlist2 de Mathis;Playlist;;"4c3TC1eWvz6BgOqSlOAKdT";L'odeur de l'essence;3
375;Mathis;playlist2 de Mathis;Playlist;;"4NoOME4Dhf4xgxbHDT7VGe";X SI VOLVEMOS;4
375;Mathis;playlist2 de Mathis;Playlist;;"3PIDciSFdrQxSQSihim3hN";Christmas (Baby Please Come Home);5
375;Mathis;playlist2 de Mathis;Playlist;;"3ivDcNoh6EpYIVzfG2Esht";Fuck The Girls (FTG);6
375;Mathis;playlist2 de Mathis;Playlist;;"7x3kHHEczVkeuuFkUKjUv7";Street;7
375;Mathis;playlist2 de Mathis;Playlist;;"0kMgZYiFYspjbphBajhmUB";Neuer;8
375;Mathis;playlist3 de Mathis;Playlist;;"7ryGmVwQUfZrQm7zFGTKFb";TIMEZONE;1
375;Mathis;playlist3 de Mathis;Playlist;;"3xMnPIvsaWwzHzqqzaihEX";Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage);2
375;Mathis;playlist3 de Mathis;Playlist;;"7jbu9k6w67hWlhSinmGT3c";COEUR DE ICE (feat. Damso);3
375;Mathis;playlist3 de Mathis;Playlist;;"6TUSHwD7BQzLAh3AF3AXF2";Tout recommencer;4
375;Mathis;playlist3 de Mathis;Playlist;;"5Xr2wlesYScma54mKHoLaq";OP;5
375;Mathis;playlist3 de Mathis;Playlist;;"0DqB0krqMW7CixsyHTcMyN";WEEKEND;6
375;Mathis;playlist3 de Mathis;Playlist;;"3tcv4j4DQYDBaNoHTLYKV8";Turn Off The Lights;7
375;Mathis;playlist4 de Mathis;Playlist;Dossier1;"5BKUXe8lC37DZJfuQ9s825";Darkroom - Remastered 2011;1
375;Mathis;playlist4 de Mathis;Playlist;Dossier1;"5B9t3xqRqNzyb7MDNXOReG";Hot Sugar;2
375;Mathis;playlist4 de Mathis;Playlist;Dossier1;"6KCvMsAiL6WseKEFsWoPgc";MERCURIO;3
375;Mathis;playlist4 de Mathis;Playlist;Dossier1;"5UOGzIMvxXyRZIWBbqDcpU";DA;4
375;Mathis;playlist4 de Mathis;Playlist;Dossier1;"5upp18sWYDfl5mt22PkpKJ";Toute épreuve;5
375;Mathis;playlist4 de Mathis;Playlist;Dossier1;"56IQTdkHBhfMAHbFq1o7yk";Africa Bamba;6
375;Mathis;playlist4 de Mathis;Playlist;Dossier1;"0Rxni09ppPVImhtLcBQnmc";Noël blanc;7
375;Mathis;playlist4 de Mathis;Playlist;Dossier1;"4QFV8KtVhzDsDvNcH4sUkr";Santa Claus Is Coming To Town;8
375;Mathis;playlist4 de Mathis;Playlist;Dossier1;"0DWdj2oZMBFSzRsi2Cvfzf";TQG;9
376;Colin3;Dossier1;Folder;;;;
376;Colin3;Dossier2;Folder;;;;
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"3xqTtUkGP8rjdnZHBbSNJJ";ON EN REPARLERA;1
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"3Dn3QRDIJvBM5H4RXIHPCw";Courtois;2
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"7pqHZ0Jas4n7sZkl0T5jiq";Intro - Le déluge;3
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"0RfR52Id3VEhcL7CnJLPlQ";$;4
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"6wf7Yu7cxBSPrRlWeSeK0Q";"What Was I Made For? [From The Motion Picture ""Barbie""]";5
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"3aiOu3VFNOD9omIGG7nSq1";The Ballet Girl;6
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"61IbolPycynqLBQgK2qkLJ";Intro;7
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"7r7lyWFwnnlxWOLNkzrCZk";Range ton égo;8
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"6sUVclkQYxqcCXOxUvlsoe";Wow;9
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"567e29TDzLwZwfDuEpGTwo";STAY (with Justin Bieber);10
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"4u3i6SxF8ptgwUzGPzlZS6";L'âme abimée;11
376;Colin3;playlist1 de Colin3;Playlist;Dossier1;"3X6qK1LdMkSOhklwRa2ZfG";Danger (Spider) (Offset & JID);12
376;Colin3;playlist2 de Colin3;Playlist;Dossier2;"7E7HEM4y50AACKV8BaT7OI";Le vrai moi;1
376;Colin3;playlist2 de Colin3;Playlist;Dossier2;"6Vcxzw4ifKqYxVrp3ckpVF";HAINE&SEX;2
376;Colin3;playlist2 de Colin3;Playlist;Dossier2;"4ml7hnH3FtGeUDMhzVmnrj";Tel Me;3
376;Colin3;playlist2 de Colin3;Playlist;Dossier2;"4nyBlmu7zQiuaJjIGKe1qQ";À feu doux...;4
376;Colin3;playlist2 de Colin3;Playlist;Dossier2;"15vQQTEAWsAxw34NeFB2uz";Phantom;5
376;Colin3;playlist2 de Colin3;Playlist;Dossier2;"17eaYO9LrOvXgi1hgxoVzw";This City Never Sleeps - Remastered Version;6
376;Colin3;playlist2 de Colin3;Playlist;Dossier2;"3wNs7DoHcAsjQvRppmH5It";Dernier de la liste;7
376;Colin3;playlist2 de Colin3;Playlist;Dossier2;"6uvh0In7u1Xn4HgxOfAn8O";Matilda;8
377;Paul3;Dossier1;Folder;;;;
377;Paul3;Dossier11;Folder;Dossier1;;;
377;Paul3;Dossier12;Folder;Dossier1;;;
377;Paul3;Dossier13;Folder;Dossier1;;;
377;Paul3;Dossier2;Folder;;;;
377;Paul3;Dossier21;Folder;Dossier2;;;
377;Paul3;Dossier22;Folder;Dossier2;;;
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"2ZzENWW611OXJMKZmZeD8k";Homeward;1
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"5p6AhP7Hd3het9tTWFEPaA";Comme toi;2
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"1rixIFk3eRIJrABKtKLltf";I'll Be Home for Christmas;3
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"0uSjZhPKuYBcObeetfVlpn";Solitaire;4
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"5C6WBcv7ILoSpREAZsnArO";Big Pac;5
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"6ToGhHUING0TG4w3FOy2mi";Without You;6
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"2bowCgJxTfB2siFTKU1sRS";Ase;7
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"111YbaUpThK9Fw6iErOOEx";The Christmas Song - Alternate Take;8
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"4XXqOhBnrCVRx7DE04p7Hn";J'ai mal;9
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"1iUVsMz0TYlRAca6JKUOBv";RIP DOLPH;10
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"0za9HIOaYMRP1zplM1rhhF";Gettin' Over (feat. Chris Willis & Fergie);11
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"1KQLWNVmQGUi6CpEQVZL3S";Droit de véto;12
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"3xMnPIvsaWwzHzqqzaihEX";Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage);13
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"3AcobHbeLi6HEnh3UNYgjV";Tous les jours;14
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"76PMWmAkiZWNOQ31OauSu6";Chance Moko;15
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"6BfDmAJrN4EXqimSdKH4dz";Leave Your Life;16
377;Paul3;playlist1 de Paul3;Playlist;Dossier11;"5gU6XRQ9G8EXmNc104e5oN";Ansu Fati;17
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"15e4fGZpcIlXqDIj8P6JtI";Ave Maria;1
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"4Of7rzpRpV1mWRbhp5rAqG";Bruises;2
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"2ZfTWqPrH136zNWZfiSTAn";Décisif;3
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"1BPCpywLBBcr7BmiHDyES9";The Little Drummer Boy;4
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"6VtG4p0It4nM0aStU46hEl";Compliqué;5
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"5L00AR9P5b2iaizne5PVUS";Le crime parfait;6
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"2jItmTTkIL6SkvABXsTaYT";Love Is a Stranger - Remastered Version;7
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"4VzSIVvtfvyiqMlIZUlje0";Polak;8
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"5s4nWxnucgO7YPfoPGxR1e";JEUX DANGEREUX;9
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"4bnv74TQa2nfDRUaS3V6XE";Boss Final;10
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"3HyR1j49TY5ACP2lseF1jx";SUMMER RENAISSANCE;11
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"2Hh3ETdQKrmSI3QS0hme7g";Too Many Nights (feat. Don Toliver & with Future);12
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"1SmiQ65iSAbPto6gPFlBYm";It’s Nice To Have A Friend;13
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"14gM6JVk5NbVVrfLAnxe2O";A la base;14
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"1HCbElP3lfeVIjHvANkroy";CODE BARRE;15
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"4BuRrEwP1C4E8NkpUMe6mI";Superstar;16
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"1WAwILvz37MkmZfmGnEXfg";Alfred - Outro;17
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"184qMGrOiyhDJ5GefZdsHw";Coco;18
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"2ApyiOZsliWZf4PKe1Ch2g";Picsou;19
377;Paul3;playlist2 de Paul3;Playlist;Dossier12;"16cRgC3I9uyNxJwj0bSI01";Déjà vu;20
377;Paul3;playlist3 de Paul3;Playlist;Dossier13;"6YRplhBAorNmsdLf4eHIxc";Christian Dior;1
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"5gIw1KJiXhrpnKGPcIY3YC";Riri / No camera;1
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"56R6TLtQZMgIyC1ssqwGTP";Let's Not Go Shopping;2
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"4YxTEcZozT2Xfoop7IO2di";On sait jamais;3
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"332XqVlAbvJV5bQ4HCIMAy";Moments gâchés;4
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"4YQEdFq6g95OrdksihaMgZ";National Anthem;5
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"6x1I3zQyA5cUCsxPrGHHrP";Already Gone;6
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"6TslgOTNIq6EqOeEw3F04x";Numb - Live In Texas;7
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"0rji0TyRgXVHofeKuqxshO";Wonder Woman;8
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"3CNbrXrUrEARw8zeKNCdYo";GUCCI LOS PAÑOS;9
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"2a4djwZNb1T8yPNXU5kCND";DEMAIN;10
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"115DMiJM5Pes4brNvBGlAM";Les comptes;11
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"3684IAlu427Tv4c5SlwMDb";Fête;12
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"1oEf6ouOka5Hp0Qc6rGk9q";Coller;13
377;Paul3;playlist4 de Paul3;Playlist;Dossier21;"4HvjAQ0ODJVwutBx08bGhG";RER D;14
377;Paul3;playlist5 de Paul3;Playlist;Dossier22;"4u3i6SxF8ptgwUzGPzlZS6";L'âme abimée;1
377;Paul3;playlist5 de Paul3;Playlist;Dossier22;"2lbKZKVRX54sPoNKZyp56H";Beuh d'Hollande;2
377;Paul3;playlist5 de Paul3;Playlist;Dossier22;"5dWKpVlROqq7IBGI9XevFn";Love Me Now (feat. FAST BOY);3
378;Dorian5;Dossier1;Folder;;;;
378;Dorian5;Dossier2;Folder;;;;
378;Dorian5;playlist1 de Dorian5;Playlist;;"486MJ1Z8KZyJef7SOXRkOH";Frozen Pines;1
378;Dorian5;playlist1 de Dorian5;Playlist;;"539zyjwDE87Cjp1mzRN8H7";N. J Respect R;2
378;Dorian5;playlist2 de Dorian5;Playlist;;"09FcXaLu1BdrRNgxyBi6p5";Meridian;1
378;Dorian5;playlist2 de Dorian5;Playlist;;"6Qe7YCkIOc1iaw9HKqO3qV";Suavemente;2
378;Dorian5;playlist2 de Dorian5;Playlist;;"6Re7tJvJ3V3seROiQoLIUi";My Shoes Keep Walking Back to You;3
378;Dorian5;playlist2 de Dorian5;Playlist;;"7nO8gHNntmUrkQDRvaljWd";Feel It Still;4
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"1bgL66Umw2xitBzjQnRSMx";Si j'savais;1
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"4f2GB5ZC7vOUYPAg69N2Xw";September;2
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"6XgUELmTiQ2mi6FlgwkOze";Six Shots;3
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"0tCawDFGC71YFz5K0nB8Sy";Supalife 4;4
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"5tWcKWTwJ3bSvxKxCUAKu6";DLVrai;5
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"5NqWNSt9q8CqXKSVuObJ4a";Olé;6
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"6V6kANaDjDcFSOoLV6RRld";PIKACHU;7
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"7ohHHewIJczp32oPYHl6wv";Les silences;8
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"48xoOZjkHAGHlqHrCgAvAk";Daytime Dreams;9
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"5SLuOuGL7wAvFcIc3uI96G";Crédibilité;10
378;Dorian5;playlist3 de Dorian5;Playlist;Dossier1;"10ZpsO9x1gIZK6NcIt79Fn";Pokito;11
378;Dorian5;playlist4 de Dorian5;Playlist;Dossier2;"6jLyCL9maXZRwhnKQXt01m";One Step Closer - Live In Texas;1
378;Dorian5;playlist4 de Dorian5;Playlist;Dossier2;"2XkuWK1lXOPkxdWdM78Q0l";Demons;2
378;Dorian5;playlist4 de Dorian5;Playlist;Dossier2;"5Me17OhG9z9MzsqOT4QA24";La Belle Fleur Sauvage;3
