"idartist";"name";"popularity";"followers";"genre";"award";"category";"year"
"1i8gGjDzv2FNoy6dHcr25K";Negrito;55;43;pop urbaine;;;
"1i8gGjDzv2FNoy6dHcr25K";Negrito;55;43;french hip hop;;;
"1i8gGjDzv2FNoy6dHcr25K";Negrito;55;43;drill francais;;;
"475O928CVcLukJqBd4LPJ3";Sto;39;47;rap francais nouvelle vague;;;
"4ddg7PH5OuSossiSBWgueu";Akhenaton;47;52;rap marseille;;;
"4ddg7PH5OuSossiSBWgueu";Akhenaton;47;52;rap conscient;;;
"4ddg7PH5OuSossiSBWgueu";Akhenaton;47;52;old school rap francais;;;
"4ddg7PH5OuSossiSBWgueu";Akhenaton;47;52;french hip hop;;;
"5H4yInM5zmHqpKIoMNAx4r";Central Cee;80;60;r&drill;;;
"5H4yInM5zmHqpKIoMNAx4r";Central Cee;80;60;melodic drill;;;
"1cKyknhftNKXCjMBd2hDrG";DYSTINCT;68;38;rap belge;;;
"1cKyknhftNKXCjMBd2hDrG";DYSTINCT;68;38;moroccan pop;;;
"1cKyknhftNKXCjMBd2hDrG";DYSTINCT;68;38;belgian hip hop;;;
"02rd0anEWfMtF7iMku9uor";Reba McEntire;60;45;country road;;;
"02rd0anEWfMtF7iMku9uor";Reba McEntire;60;45;country dawn;;;
"02rd0anEWfMtF7iMku9uor";Reba McEntire;60;45;country;;;
"02rd0anEWfMtF7iMku9uor";Reba McEntire;60;45;contemporary country;;;
"02rd0anEWfMtF7iMku9uor";Reba McEntire;60;45;classic oklahoma country;;;
"6hyMWrxGBsOx6sWcVj1DqP";Sebastian Ingrosso;60;43;progressive house;;;
"6hyMWrxGBsOx6sWcVj1DqP";Sebastian Ingrosso;60;43;progressive electro house;;;
"6hyMWrxGBsOx6sWcVj1DqP";Sebastian Ingrosso;60;43;pop dance;;;
"6hyMWrxGBsOx6sWcVj1DqP";Sebastian Ingrosso;60;43;electro house;;;
"6hyMWrxGBsOx6sWcVj1DqP";Sebastian Ingrosso;60;43;edm;;;
"6hyMWrxGBsOx6sWcVj1DqP";Sebastian Ingrosso;60;43;dutch house;;;
"6FOpWOxsjQxKEbLiJpU1xV";India Martinez;64;41;spanish pop;;;
"6FOpWOxsjQxKEbLiJpU1xV";India Martinez;64;41;pop flamenco;;;
"6FOpWOxsjQxKEbLiJpU1xV";India Martinez;64;41;latin arena pop;;;
"09E5z6upwkmwTKX8LGQgMo";Yaro;49;52;rap francais;;;
"09E5z6upwkmwTKX8LGQgMo";Yaro;49;52;rap conscient;;;
"09E5z6upwkmwTKX8LGQgMo";Yaro;49;52;pop urbaine;;;
"09E5z6upwkmwTKX8LGQgMo";Yaro;49;52;french hip hop;;;
"550CDWX8YWj2ZAvCBiT5Pg";SIMA;20;37;;;;
"3XlIhgydjvC4EniPFZT20j";Trisha Yearwood;57;41;country road;;;
"3XlIhgydjvC4EniPFZT20j";Trisha Yearwood;57;41;country dawn;;;
"3XlIhgydjvC4EniPFZT20j";Trisha Yearwood;57;41;country;;;
"3XlIhgydjvC4EniPFZT20j";Trisha Yearwood;57;41;contemporary country;;;
"6Dd3NScHWwnW6obMFbl1BH";Daya;68;41;pop;;;
"6Dd3NScHWwnW6obMFbl1BH";Daya;68;41;alt z;;;
"7kaoO6sl3TKJ6p31PxqubZ";JEY BROWNIE;54;35;;;;
"4myAXQmMuS1lZe8T6Y7eBg";Yomo;56;49;reggaeton;;;
"4myAXQmMuS1lZe8T6Y7eBg";Yomo;56;49;latin hip hop;;;
"7rkW85dBwwrJtlHRDkJDAC";NAV;73;48;trap;;;
"7rkW85dBwwrJtlHRDkJDAC";NAV;73;48;rap;;;
"7rkW85dBwwrJtlHRDkJDAC";NAV;73;48;melodic rap;;;
"7rkW85dBwwrJtlHRDkJDAC";NAV;73;48;canadian trap;;;
"7rkW85dBwwrJtlHRDkJDAC";NAV;73;48;canadian hip hop;;;
"5qPRgWcEOGRzoIST0sHAiI";Angel Dior;58;41;dembow dominicano;;;
"2NUz5P42WqkxilbI8ocN76";Vybz Kartel;64;46;reggae fusion;;;
"2NUz5P42WqkxilbI8ocN76";Vybz Kartel;64;46;jamaican dancehall;;;
"2NUz5P42WqkxilbI8ocN76";Vybz Kartel;64;46;dancehall;;;
"335TWGWGFan4vaacJzSiU8";A. G. Cook;47;50;proto-hyperpop;;;
"335TWGWGFan4vaacJzSiU8";A. G. Cook;47;50;hyperpop;;;
"335TWGWGFan4vaacJzSiU8";A. G. Cook;47;50;escape room;;;
"335TWGWGFan4vaacJzSiU8";A. G. Cook;47;50;bubblegum bass;;;
"2fsk4VlJdNF6G8cCMDrrzB";Norma Jean Martine;69;56;nyc pop;;;
"5MynxBz4ZMqvUzpcxTZl4C";Therapie TAXI;59;36;french rock;;;
"5MynxBz4ZMqvUzpcxTZl4C";Therapie TAXI;59;36;french pop;;;
"5MynxBz4ZMqvUzpcxTZl4C";Therapie TAXI;59;36;french indie pop;;;
"06efa29IzFrUObavILb1wo";Tyson Fury;32;35;;;;
"0NKDgy9j66h3DLnN8qu1bB";Eurythmics;67;54;synthpop;;;
"0NKDgy9j66h3DLnN8qu1bB";Eurythmics;67;54;sophisti-pop;;;
"0NKDgy9j66h3DLnN8qu1bB";Eurythmics;67;54;soft rock;;;
"0NKDgy9j66h3DLnN8qu1bB";Eurythmics;67;54;new wave pop;;;
"0NKDgy9j66h3DLnN8qu1bB";Eurythmics;67;54;new wave;;;
"0NKDgy9j66h3DLnN8qu1bB";Eurythmics;67;54;new romantic;;;
"0NKDgy9j66h3DLnN8qu1bB";Eurythmics;67;54;dance rock;;;
"4YLtscXsxbVgi031ovDDdh";Chris Stapleton;80;68;outlaw country;;;
"4YLtscXsxbVgi031ovDDdh";Chris Stapleton;80;68;contemporary country;;;
"5l8WyvJ50fdSghK2ySNq1y";Luv Resval;58;45;rap francais;;;
"5l8WyvJ50fdSghK2ySNq1y";Luv Resval;58;45;pop urbaine;;;
"5l8WyvJ50fdSghK2ySNq1y";Luv Resval;58;45;french hip hop;;;
"2vIAYdLZKlpcBczHsettCl";Soprano;22;35;;;;
"5MspMQqdVbdwP6ax3GXqum";Annie Lennox;70;38;synthpop;;;
"5MspMQqdVbdwP6ax3GXqum";Annie Lennox;70;38;soft rock;;;
"5MspMQqdVbdwP6ax3GXqum";Annie Lennox;70;38;singer-songwriter;;;
"5MspMQqdVbdwP6ax3GXqum";Annie Lennox;70;38;new wave pop;;;
"5MspMQqdVbdwP6ax3GXqum";Annie Lennox;70;38;new wave;;;
"5MspMQqdVbdwP6ax3GXqum";Annie Lennox;70;38;new romantic;;;
"51MxI9mWmRMPLK9eNlyQ7o";"3robi";61;42;rap belge;;;
"51MxI9mWmRMPLK9eNlyQ7o";"3robi";61;42;dutch hip hop;;;
"7CUFPNi1TU8RowpnFRSsZV";Niska;70;52;r&b francais;;;
"7CUFPNi1TU8RowpnFRSsZV";Niska;70;52;pop urbaine;;;
"7CUFPNi1TU8RowpnFRSsZV";Niska;70;52;french hip hop;;;
"5pLwxvxnxbsHRdgqmhJ7NX";Sergio Alejandro;45;36;;;;
"2WSFLb1izcqFnU9KakhCnU";Janie;44;38;nouvelle chanson francaise;;;
"2WSFLb1izcqFnU9KakhCnU";Janie;44;38;french pop;;;
"2jzc5TC5TVFLXQlBNiIUzE";a-ha;71;47;synthpop;;;
"2jzc5TC5TVFLXQlBNiIUzE";a-ha;71;47;permanent wave;;;
"2jzc5TC5TVFLXQlBNiIUzE";a-ha;71;47;new wave pop;;;
"2jzc5TC5TVFLXQlBNiIUzE";a-ha;71;47;new wave;;;
"2jzc5TC5TVFLXQlBNiIUzE";a-ha;71;47;new romantic;;;
"7vk5e3vY1uw9plTHJAMwjN";Alan Walker;80;48;electro house;;;
"2SrSdSvpminqmStGELCSNd";Stormzy;70;47;uk hip hop;;;
"2SrSdSvpminqmStGELCSNd";Stormzy;70;47;grime;;;
"5ylOD196qui8JgXBrQUzok";Kyo;58;45;french rock;;;
"5ylOD196qui8JgXBrQUzok";Kyo;58;45;french pop;;;
"5ylOD196qui8JgXBrQUzok";Kyo;58;45;chanson;;;
"4myTppRgh0rojLxx8RycOp";Ryan Lewis;73;49;pop rap;;;
"3AuMNF8rQAKOzjYppFNAoB";Kelly Rowland;68;43;urban contemporary;;;
"3AuMNF8rQAKOzjYppFNAoB";Kelly Rowland;68;43;r&b;;;
"3AuMNF8rQAKOzjYppFNAoB";Kelly Rowland;68;43;hip pop;;;
"3AuMNF8rQAKOzjYppFNAoB";Kelly Rowland;68;43;dance pop;;;
"3AuMNF8rQAKOzjYppFNAoB";Kelly Rowland;68;43;atl hip hop;;;
"61y0Qj5xUcKnbHYxuaqSRP";Myth Syzer;44;42;;;;
"12vb80Km0Ew53ABfJOepVz";Ñengo Flow;80;59;urbano latino;;;
"12vb80Km0Ew53ABfJOepVz";Ñengo Flow;80;59;trap latino;;;
"12vb80Km0Ew53ABfJOepVz";Ñengo Flow;80;59;reggaeton;;;
"7rz6ZZErn5YFDteXKhyf3g";Disiz;56;40;rap conscient;;;
"7rz6ZZErn5YFDteXKhyf3g";Disiz;56;40;french hip hop;;;
"3otlAvVRLjmlSjCNDA8SBu";Yaalen K'uj;24;51;;;;
"2ptKt4yP4mYRZmvi09JYyi";Timal;60;56;rap francais;;;
"2ptKt4yP4mYRZmvi09JYyi";Timal;60;56;pop urbaine;;;
"2ptKt4yP4mYRZmvi09JYyi";Timal;60;56;french hip hop;;;
"1OB278sOZVSFx5vXqYha83";J. Rey Soul;50;37;;;;
"33NVpKoXjItPwUJTMZIOiY";David Kushner;78;42;singer-songwriter pop;;;
"33NVpKoXjItPwUJTMZIOiY";David Kushner;78;42;gen z singer-songwriter;;;
"540vIaP2JwjQb9dm3aArA4";DJ Snake;78;47;pop dance;;;
"540vIaP2JwjQb9dm3aArA4";DJ Snake;78;47;pop;;;
"540vIaP2JwjQb9dm3aArA4";DJ Snake;78;47;electronic trap;;;
"540vIaP2JwjQb9dm3aArA4";DJ Snake;78;47;edm;;;
"66Ok6bgC570sHkw08N20pZ";OBOY;67;31;rap francais;;;
"66Ok6bgC570sHkw08N20pZ";OBOY;67;31;pop urbaine;;;
"66Ok6bgC570sHkw08N20pZ";OBOY;67;31;french hip hop;;;
"2z2TRvloJt4EfUNQp9rHAi";Alonzo;69;45;rap marseille;;;
"2z2TRvloJt4EfUNQp9rHAi";Alonzo;69;45;rap francais;;;
"2z2TRvloJt4EfUNQp9rHAi";Alonzo;69;45;r&b francais;;;
"2z2TRvloJt4EfUNQp9rHAi";Alonzo;69;45;pop urbaine;;;
"2z2TRvloJt4EfUNQp9rHAi";Alonzo;69;45;french hip hop;;;
"2kIs76sEGiulKeqetZq6ua";Jok'air;61;47;r&b francais;;;
"2kIs76sEGiulKeqetZq6ua";Jok'air;61;47;pop urbaine;;;
"2kIs76sEGiulKeqetZq6ua";Jok'air;61;47;french hip hop;;;
"4YUcg2ee9TxMNdjhAxzZBF";Ashh;50;47;rap calme;;;
"4YUcg2ee9TxMNdjhAxzZBF";Ashh;50;47;french hip hop;;;
"23wEWD21D4TPYiJugoXmYb";Thalia;68;48;mexican pop;;;
"23wEWD21D4TPYiJugoXmYb";Thalia;68;48;latin pop;;;
"0cMsSWXCY2Wag16luxN6fL";Jazzy Bazz;51;50;french hip hop;;;
"3NIFl4tsySuu3eu8Yt8c0s";Adé;53;51;nouvelle chanson francaise;;;
"3NIFl4tsySuu3eu8Yt8c0s";Adé;53;51;french pop;;;
"5x5hndwzUWwjYM2J1CrVWr";Djiha;25;34;;;;
"2yUcByiqLsQiJgGKIn1xeb";Phil Jay;60;44;;;;
"4BmYRs3xOI8V1WCPDfxhQo";Hailie Jade;44;50;;;;
"34pX7kbCxF40ZOzaqrd5mM";KVRA;46;52;;;;
"3uhj8GsCt7d3gF4uTQ67Ok";Macks Wolf;25;41;freeform hardcore;;;
"4cPHsZM98sKzmV26wlwD2W";Brenda Lee;72;42;rockabilly;;;
"4cPHsZM98sKzmV26wlwD2W";Brenda Lee;72;42;lounge;;;
"4cPHsZM98sKzmV26wlwD2W";Brenda Lee;72;42;adult standards;;;
"1rT9J8vtPCzEKL7oGntxnr";Rémy;48;48;rap francais;;;
"1rT9J8vtPCzEKL7oGntxnr";Rémy;48;48;pop urbaine;;;
"1rT9J8vtPCzEKL7oGntxnr";Rémy;48;48;french hip hop;;;
"6eUKZXaKkcviH0Ku9w2n3V";Ed Sheeran;88;453;uk pop;;;
"6eUKZXaKkcviH0Ku9w2n3V";Ed Sheeran;88;453;singer-songwriter pop;;;
"6eUKZXaKkcviH0Ku9w2n3V";Ed Sheeran;88;453;pop;;;
"6wH6iStAh4KIaWfuhf0NYM";Manu Chao;70;42;world;;;
"6wH6iStAh4KIaWfuhf0NYM";Manu Chao;70;42;latin alternative;;;
"0zhMujl1yB8pkB023Qm4Y2";Green Montana;59;40;rap francais;;;
"0zhMujl1yB8pkB023Qm4Y2";Green Montana;59;40;rap belge;;;
"0zhMujl1yB8pkB023Qm4Y2";Green Montana;59;40;pop urbaine;;;
"0zhMujl1yB8pkB023Qm4Y2";Green Montana;59;40;french hip hop;;;
"0zhMujl1yB8pkB023Qm4Y2";Green Montana;59;40;cloud rap francais;;;
"0zhMujl1yB8pkB023Qm4Y2";Green Montana;59;40;belgian hip hop;;;
"536osqBGKzeozje8BfcGsa";Allen Stone;51;31;retro soul;;;
"0jbo7KFNMiIkfBR6ih0yhm";iñigo quintero;75;55;;;;
"58QnjLma2Ud9ykXpoeGWzM";N.O.S;41;37;;;;
"3nRUvKHrGi4lrRF01yTzod";Don Choa;37;46;old school rap francais;;;
"3nRUvKHrGi4lrRF01yTzod";Don Choa;37;46;french hip hop;;;
"0qip4dhB68FjSC0Y2S86RP";Vincenzo;40;39;;;;
"6iBhhfO297wskZQuZtWnpG";Veazy;37;48;;;;
"5WUlDfRSoLAfcVSX1WnrxN";Sia;84;394;pop;;;
"5WUlDfRSoLAfcVSX1WnrxN";Sia;84;394;australian pop;;;
"5WUlDfRSoLAfcVSX1WnrxN";Sia;84;394;australian dance;;;
"4QVBYiagIaa6ZGSPMbybpy";Pedro Capó;67;41;puerto rican pop;;;
"4QVBYiagIaa6ZGSPMbybpy";Pedro Capó;67;41;latin pop;;;
"4XFHYoa2KBjGAJCPgf0eZb";The Tesca Country Clan;35;47;;;;
"6jStlKLflTMUN6BajxrNlj";Julien Doré;56;32;french rock;;;
"6jStlKLflTMUN6BajxrNlj";Julien Doré;56;32;french pop;;;
"6jStlKLflTMUN6BajxrNlj";Julien Doré;56;32;chanson;;;
"6fFfnKGVI6X3lkCr8Qw1g1";KXNG Crooked;49;42;detroit hip hop;;;
"6fFfnKGVI6X3lkCr8Qw1g1";KXNG Crooked;49;42;cali rap;;;
"1eFSXcXzpKSscyu56Xm3im";Sauzer;29;52;;;;
"71XOKoFKWFjlV91e2Z5r21";Frenetik;42;47;rap francais;;;
"71XOKoFKWFjlV91e2Z5r21";Frenetik;42;47;rap belge;;;
"71XOKoFKWFjlV91e2Z5r21";Frenetik;42;47;pop urbaine;;;
"71XOKoFKWFjlV91e2Z5r21";Frenetik;42;47;french hip hop;;;
"71XOKoFKWFjlV91e2Z5r21";Frenetik;42;47;belgian hip hop;;;
"3TVXtAsR1Inumwj472S9r4";Drake;96;412;rap;;;
"3TVXtAsR1Inumwj472S9r4";Drake;96;412;pop rap;;;
"3TVXtAsR1Inumwj472S9r4";Drake;96;412;hip hop;;;
"3TVXtAsR1Inumwj472S9r4";Drake;96;412;canadian pop;;;
"3TVXtAsR1Inumwj472S9r4";Drake;96;412;canadian hip hop;;;
"5sBdzqT2jx5jacEUcBn6X1";Toian;52;50;;;;
"3MdXrJWsbVzdn6fe5JYkSQ";Latto;79;47;trap queen;;;
"3c8I79WjXzJzWacsiZlAxT";Sat;34;39;rap marseille;;;
"6LAeGs6PiBDev5KdMdbRY3";Zinée;32;43;rap calme;;;
"1F1ay1hef4yzEEcW1nSIID";Olazermi;28;43;drill francais;;;
"1hNaHKp2Za5YdOAG0WnRbc";Tiwa Savage;61;53;nigerian pop;;;
"1hNaHKp2Za5YdOAG0WnRbc";Tiwa Savage;61;53;azonto;;;
"1hNaHKp2Za5YdOAG0WnRbc";Tiwa Savage;61;53;afropop;;;
"1hNaHKp2Za5YdOAG0WnRbc";Tiwa Savage;61;53;afrobeats;;;
"4LXBc13z5EWsc5N32bLxfH";Nekfeu;69;49;rap conscient;;;
"4LXBc13z5EWsc5N32bLxfH";Nekfeu;69;49;pop urbaine;;;
"4LXBc13z5EWsc5N32bLxfH";Nekfeu;69;49;french hip hop;;;
"1bufaOa1xsdvxGxeqQJtzW";Kim;49;54;r&b francais;;;
"2EAzv92ciNtTm5DkGSYXH2";Aymane Serhani;43;55;rif;;;
"2EAzv92ciNtTm5DkGSYXH2";Aymane Serhani;43;55;rai;;;
"2EAzv92ciNtTm5DkGSYXH2";Aymane Serhani;43;55;moroccan pop;;;
"77ziqFxp5gaInVrF2lj4ht";Sech;78;43;urbano latino;;;
"77ziqFxp5gaInVrF2lj4ht";Sech;78;43;trap latino;;;
"77ziqFxp5gaInVrF2lj4ht";Sech;78;43;reggaeton;;;
"77ziqFxp5gaInVrF2lj4ht";Sech;78;43;panamanian pop;;;
"3YQKmKGau1PzlVlkL1iodx";Twenty One Pilots;78;45;rock;;;
"3YQKmKGau1PzlVlkL1iodx";Twenty One Pilots;78;45;pov: indie;;;
"3YQKmKGau1PzlVlkL1iodx";Twenty One Pilots;78;45;pop;;;
"3YQKmKGau1PzlVlkL1iodx";Twenty One Pilots;78;45;modern rock;;;
"4ClHj8bEVJatxqxBqY7SHA";Un jour de paix;50;45;;;;
"5pKCCKE2ajJHZ9KAiaK11H";Rihanna;90;431;urban contemporary;;;
"5pKCCKE2ajJHZ9KAiaK11H";Rihanna;90;431;pop;;;
"5pKCCKE2ajJHZ9KAiaK11H";Rihanna;90;431;barbadian pop;;;
"4KwWARbWitQT4aqpS23w9O";LEVELSANTANA;41;60;;;;
"1PyToLP6F2rzV0ZSR71lgl";Bryan Mg;54;48;dutch rap pop;;;
"1PyToLP6F2rzV0ZSR71lgl";Bryan Mg;54;48;dutch hip hop;;;
"1Ffb6ejR6Fe5IamqA5oRUF";Bring Me The Horizon;79;41;uk metalcore;;;
"1Ffb6ejR6Fe5IamqA5oRUF";Bring Me The Horizon;79;41;rock;;;
"1Ffb6ejR6Fe5IamqA5oRUF";Bring Me The Horizon;79;41;modern rock;;;
"1Ffb6ejR6Fe5IamqA5oRUF";Bring Me The Horizon;79;41;metalcore;;;
"1Ffb6ejR6Fe5IamqA5oRUF";Bring Me The Horizon;79;41;melodic metalcore;;;
"5NhgsV7qPWHZqYEMKzbYvo";Faouzia;61;42;canadian pop;;;
"5NhgsV7qPWHZqYEMKzbYvo";Faouzia;61;42;alt z;;;
"00CTomLgA78xvwEwL0woWx";Suzane;44;42;nouvelle chanson francaise;;;
"00CTomLgA78xvwEwL0woWx";Suzane;44;42;french pop;;;
"4Ue6MAZqz18NlaOQomRXLU";"1PLIKÉ140";56;41;rap francais;;;
"4Ue6MAZqz18NlaOQomRXLU";"1PLIKÉ140";56;41;pop urbaine;;;
"4Ue6MAZqz18NlaOQomRXLU";"1PLIKÉ140";56;41;french hip hop;;;
"4Ue6MAZqz18NlaOQomRXLU";"1PLIKÉ140";56;41;drill francais;;;
"6dROiL44pIQZVNZ6Bc0OJO";Pleasure P;46;52;urban contemporary;;;
"6dROiL44pIQZVNZ6Bc0OJO";Pleasure P;46;52;trap;;;
"6dROiL44pIQZVNZ6Bc0OJO";Pleasure P;46;52;southern hip hop;;;
"6dROiL44pIQZVNZ6Bc0OJO";Pleasure P;46;52;r&b;;;
"6dROiL44pIQZVNZ6Bc0OJO";Pleasure P;46;52;hip pop;;;
"6dROiL44pIQZVNZ6Bc0OJO";Pleasure P;46;52;dirty south rap;;;
"5MmVJVhhYKQ86izuGHzJYA";MIKA;65;40;electropop;;;
"5OLkn5GT6EcMuJzjwgvQnu";Vacra;59;53;;;;
"4utLUGcTvOJFr6aqIJtYWV";Skylar Grey;67;34;viral pop;;;
"4utLUGcTvOJFr6aqIJtYWV";Skylar Grey;67;34;piano rock;;;
"6L8y2rKomt32RmT4wfwZS7";Jungeli;65;42;;;;
"1ThoqLcyIYvZn7iWbj8fsj";Bill Withers;73;37;soul;;;
"1ThoqLcyIYvZn7iWbj8fsj";Bill Withers;73;37;quiet storm;;;
"1ThoqLcyIYvZn7iWbj8fsj";Bill Withers;73;37;funk;;;
"1ThoqLcyIYvZn7iWbj8fsj";Bill Withers;73;37;classic soul;;;
"02uub1BfviQldBChLDdlJF";Sita;40;36;dutch pop;;;
"3tVQdUvClmAT7URs9V3rsp";Wizkid;77;37;nigerian pop;;;
"3tVQdUvClmAT7URs9V3rsp";Wizkid;77;37;nigerian hip hop;;;
"3tVQdUvClmAT7URs9V3rsp";Wizkid;77;37;azonto;;;
"3tVQdUvClmAT7URs9V3rsp";Wizkid;77;37;afropop;;;
"3tVQdUvClmAT7URs9V3rsp";Wizkid;77;37;afrobeats;;;
"1PbtWtrN7jZpd4toqxrjm2";Lagique;55;44;;;;
"1iLuTmIgxCEiEllDSWkeIy";Ronnie Dunn;46;41;modern country rock;;;
"1iLuTmIgxCEiEllDSWkeIy";Ronnie Dunn;46;41;country road;;;
"1iLuTmIgxCEiEllDSWkeIy";Ronnie Dunn;46;41;country;;;
"1iLuTmIgxCEiEllDSWkeIy";Ronnie Dunn;46;41;contemporary country;;;
"1iLuTmIgxCEiEllDSWkeIy";Ronnie Dunn;46;41;classic oklahoma country;;;
"3OqTvcWgb0xaainosGVvuZ";Gala;61;47;italo dance;;;
"3OqTvcWgb0xaainosGVvuZ";Gala;61;47;hip house;;;
"3OqTvcWgb0xaainosGVvuZ";Gala;61;47;eurodance;;;
"2aVPTWc4WYc7b384eatevF";Didine Canon 16;51;32;rap algerien;;;
"0KfyCnSFBdBGL2oga3jMqU";DJ Sozé;23;43;;;;
"7IHsnK4J6QJQTjFNAxwERE";JKSN;54;43;;;;
"75oAxYtjhDyLttgvGwQIvM";Aime Simone;49;45;;;;
"4iHNK0tOyZPYnBU7nGAgpQ";Mariah Carey;81;90;urban contemporary;;;
"4iHNK0tOyZPYnBU7nGAgpQ";Mariah Carey;81;90;pop;;;
"4iHNK0tOyZPYnBU7nGAgpQ";Mariah Carey;81;90;dance pop;;;
"4WnAHZz1pgl8hus8hidIRV";MHD;61;52;r&b francais;;;
"4WnAHZz1pgl8hus8hidIRV";MHD;61;52;pop urbaine;;;
"4WnAHZz1pgl8hus8hidIRV";MHD;61;52;french hip hop;;;
"52iwsT98xCoGgiGntTiR7K";Quevedo;84;379;urbano latino;;;
"52iwsT98xCoGgiGntTiR7K";Quevedo;84;379;trap latino;;;
"52iwsT98xCoGgiGntTiR7K";Quevedo;84;379;rap canario;;;
"5LHRHt1k9lMyONurDHEdrp";Tyga;78;45;trap;;;
"5LHRHt1k9lMyONurDHEdrp";Tyga;78;45;rap;;;
"5LHRHt1k9lMyONurDHEdrp";Tyga;78;45;pop rap;;;
"5LHRHt1k9lMyONurDHEdrp";Tyga;78;45;hip hop;;;
"1d38UPGn8PJ9XekumcIBha";wilsko;55;32;;;;
"7yeFMUrYTY5cAZx0GKXnti";Alpha Wann;59;50;pop urbaine;;;
"7yeFMUrYTY5cAZx0GKXnti";Alpha Wann;59;50;french hip hop;;;
"1r43wW70tnGUauQYvY5w48";BENNETT;70;49;;;;
"53qGMn2ruG0oTwyGyTsBUn";Ryan Koffi;44;38;;;;
"2quhaEEtVvUNS0HwL1EJNn";Benjamin Epps;40;47;french hip hop;;;
"3W9AQyaIGdR8htZXVGwl1X";Fresh;51;41;pop urbaine;;;
"3W9AQyaIGdR8htZXVGwl1X";Fresh;51;41;french hip hop;;;
"517Fqr6JP4GjULEtTW8TOC";Loud Urban Choir;41;54;;;;
"15ZjD8Gus20Miqw3fdOaXX";Stunna Gambino;50;32;nyc rap;;;
"2vVtmqEXliBFxqCa3Juo5W";Niaks;62;44;pop urbaine;;;
"6NFWb2y6S7PH2yvs5xbO2y";Sticky Fingaz;45;46;hardcore hip hop;;;
"3K40SMapVhc8PxyYFofHff";Corbin;50;38;cloud rap;;;
"6O74knDqdv3XaWtkII7Xjp";Boyz II Men;66;41;urban contemporary;;;
"6O74knDqdv3XaWtkII7Xjp";Boyz II Men;66;41;r&b;;;
"6O74knDqdv3XaWtkII7Xjp";Boyz II Men;66;41;new jack swing;;;
"6O74knDqdv3XaWtkII7Xjp";Boyz II Men;66;41;contemporary r&b;;;
"6O74knDqdv3XaWtkII7Xjp";Boyz II Men;66;41;boy band;;;
"1KCSPY1glIKqW2TotWuXOR";P!nk;80;58;pop;;;
"1KCSPY1glIKqW2TotWuXOR";P!nk;80;58;dance pop;;;
"41X1TR6hrK8Q2ZCpp2EqCz";bbno$;70;37;meme rap;;;
"41X1TR6hrK8Q2ZCpp2EqCz";bbno$;70;37;dark trap;;;
"41X1TR6hrK8Q2ZCpp2EqCz";bbno$;70;37;canadian hip hop;;;
"53XhwfbYqKCa1cC15pYq2q";Imagine Dragons;86;454;rock;;;
"53XhwfbYqKCa1cC15pYq2q";Imagine Dragons;86;454;pop;;;
"53XhwfbYqKCa1cC15pYq2q";Imagine Dragons;86;454;modern rock;;;
"3jADYwTI7Ae1cGiix32d3o";Adn Maya Colectivo;25;41;musica indigena latinoamericana;;;
"6fbIkBK4DW2IPnlKk9MLWS";Tia Tia;43;49;;;;
"4qWg5jeP68UR6en7nZnZ2i";Novel;26;37;;;;
"6cNWiizYLCClZdnIvqU968";AriBeatz;55;41;;;;
"2x8KDZdSONA3872CnhaAlX";Styles P;60;36;east coast hip hop;;;
"2x8KDZdSONA3872CnhaAlX";Styles P;60;36;dirty south rap;;;
"2x8KDZdSONA3872CnhaAlX";Styles P;60;36;battle rap;;;
"7Bk7ojRJfkv48w69JNF66V";Bella White;47;45;modern old-time;;;
"0VbfTzGkMlei0XtibnO466";USKY;39;42;rap francais;;;
"0VbfTzGkMlei0XtibnO466";USKY;39;42;rap calme;;;
"0VbfTzGkMlei0XtibnO466";USKY;39;42;french hip hop;;;
"0VbfTzGkMlei0XtibnO466";USKY;39;42;cloud rap francais;;;
"76whng5pl9msPkkjFUtWYn";Tempo;54;45;urbano latino;;;
"76whng5pl9msPkkjFUtWYn";Tempo;54;45;trap latino;;;
"76whng5pl9msPkkjFUtWYn";Tempo;54;45;reggaeton;;;
"4k1cMkJjG3UCRptckbpAnC";French The Kid;57;48;uk hip hop;;;
"4k1cMkJjG3UCRptckbpAnC";French The Kid;57;48;melodic drill;;;
"4k1cMkJjG3UCRptckbpAnC";French The Kid;57;48;chill drill;;;
"7gU9VyFRN3JWPJ5oHOil60";Tayc;72;37;r&b francais;;;
"7gU9VyFRN3JWPJ5oHOil60";Tayc;72;37;pop urbaine;;;
"6y9D9asiDbnfHSZETC6pkZ";Kaneki;48;35;rap francais;;;
"1KPj6NdDCKtgDEil9kDZhs";DRIME;32;53;rap marseille;;;
"37230BxxYs9ksS7OkZw3IU";Chencho Corleone;79;50;urbano latino;;;
"37230BxxYs9ksS7OkZw3IU";Chencho Corleone;79;50;trap latino;;;
"37230BxxYs9ksS7OkZw3IU";Chencho Corleone;79;50;reggaeton flow;;;
"37230BxxYs9ksS7OkZw3IU";Chencho Corleone;79;50;reggaeton;;;
"4F4pp8NUW08JuXwnoxglpN";Bad Gyal;74;46;urbano latino;;;
"4F4pp8NUW08JuXwnoxglpN";Bad Gyal;74;46;urbano espanol;;;
"4F4pp8NUW08JuXwnoxglpN";Bad Gyal;74;46;trap catala;;;
"4F4pp8NUW08JuXwnoxglpN";Bad Gyal;74;46;rap latina;;;
